cora_gcn_clean_dnn,0.3575,0.7101,0.8213,0.8213,0.8502,0.8792,0.8986,0.9227,0.9324,1.0
cora_gcn_clean_lgb,0.343,0.6908,0.8599,0.8696,0.8937,0.9179,0.9372,0.9614,0.971,1.0
cora_gcn_clean_xgb,0.3671,0.6908,0.8502,0.8551,0.8889,0.913,0.9324,0.9565,0.9662,1.0
cora_gcn_clean_rf,0.3816,0.7101,0.8744,0.8841,0.9179,0.9324,0.9565,0.9807,0.9903,1.0
cora_gcn_clean_lr,0.3623,0.7246,0.8406,0.8502,0.8696,0.8986,0.9179,0.942,0.9517,1.0
cora_gcn_clean_mutation,0.3816,0.7246,0.8792,0.8889,0.9034,0.9324,0.9614,0.9855,0.9952,1.0
cora_gcn_clean_margin,0.2609,0.4541,0.6715,0.7923,0.8647,0.9034,0.942,0.9855,0.9952,1.0
cora_gcn_clean_deepGini,0.2367,0.401,0.5749,0.6473,0.7488,0.8502,0.9179,0.9565,0.971,1.0
cora_gcn_clean_leastConfidence,0.2512,0.4686,0.628,0.7633,0.8261,0.8841,0.942,0.9758,0.9903,1.0
cora_gcn_clean_random,0.0918,0.1932,0.3188,0.3961,0.4928,0.5749,0.715,0.7923,0.8889,1.0
cora_gcn_clean_vanillasoftmax,0.2512,0.4686,0.628,0.7633,0.8261,0.8841,0.942,0.9758,0.9903,1.0
cora_gcn_clean_pcs,0.2609,0.4541,0.6715,0.7923,0.8647,0.9034,0.942,0.9855,0.9952,1.0
cora_gcn_clean_entropy,0.0821,0.1787,0.2995,0.4251,0.5411,0.6135,0.7101,0.7971,0.9082,1.0
cora_gat_clean_dnn,0.3924,0.7595,0.8101,0.8165,0.8291,0.8418,0.8608,0.8671,0.8924,1.0
cora_gat_clean_lgb,0.4367,0.7468,0.8038,0.8228,0.8291,0.8481,0.8797,0.9177,0.9367,1.0
cora_gat_clean_xgb,0.3861,0.7405,0.8291,0.8418,0.8544,0.8734,0.8797,0.8987,0.9367,1.0
cora_gat_clean_rf,0.4367,0.7658,0.8734,0.8797,0.8987,0.9114,0.9177,0.9557,0.962,1.0
cora_gat_clean_lr,0.3734,0.7405,0.8291,0.8354,0.8481,0.8608,0.8671,0.9051,0.9177,1.0
cora_gat_clean_mutation,0.462,0.7848,0.8797,0.9241,0.943,0.962,0.9873,0.9937,0.9937,1.0
cora_gat_clean_margin,0.3038,0.5633,0.7722,0.8291,0.8608,0.9177,0.9557,0.981,0.9873,1.0
cora_gat_clean_deepGini,0.3165,0.4873,0.6329,0.7595,0.8481,0.8797,0.8987,0.9494,0.981,1.0
cora_gat_clean_leastConfidence,0.3291,0.5633,0.7278,0.8165,0.8671,0.9114,0.9557,0.981,0.9873,1.0
cora_gat_clean_random,0.1139,0.2025,0.3038,0.4114,0.5127,0.6456,0.7215,0.8354,0.9304,1.0
cora_gat_clean_vanillasoftmax,0.3291,0.5633,0.7278,0.8165,0.8671,0.9114,0.9557,0.981,0.9873,1.0
cora_gat_clean_pcs,0.3038,0.5633,0.7722,0.8291,0.8608,0.9177,0.9557,0.981,0.9873,1.0
cora_gat_clean_entropy,0.1013,0.1772,0.2848,0.4114,0.519,0.6013,0.6962,0.7911,0.9051,1.0
cora_tagcn_clean_dnn,0.2938,0.701,0.8247,0.8402,0.8505,0.8814,0.9072,0.9175,0.9485,1.0
cora_tagcn_clean_lgb,0.3814,0.7113,0.8299,0.8608,0.8763,0.9021,0.9175,0.9536,0.9691,1.0
cora_tagcn_clean_xgb,0.3505,0.7113,0.8247,0.8351,0.866,0.8918,0.9124,0.9433,0.9742,1.0
cora_tagcn_clean_rf,0.3608,0.7113,0.8505,0.8608,0.8814,0.9227,0.9381,0.9742,0.9794,1.0
cora_tagcn_clean_lr,0.3247,0.6959,0.8247,0.8351,0.8557,0.8711,0.9072,0.9381,0.9536,1.0
cora_tagcn_clean_mutation,0.4124,0.7062,0.8041,0.8351,0.8505,0.8866,0.9124,0.9536,0.9691,1.0
cora_tagcn_clean_margin,0.2732,0.4691,0.6649,0.799,0.8969,0.9536,0.9794,0.9948,0.9948,1.0
cora_tagcn_clean_deepGini,0.299,0.5155,0.6649,0.7784,0.8608,0.8866,0.9433,0.9742,0.9897,1.0
cora_tagcn_clean_leastConfidence,0.2887,0.5155,0.6856,0.8041,0.8866,0.9433,0.9742,0.9948,0.9948,1.0
cora_tagcn_clean_random,0.0773,0.1907,0.299,0.3866,0.5052,0.5825,0.6804,0.799,0.8814,1.0
cora_tagcn_clean_vanillasoftmax,0.2887,0.5155,0.6856,0.8041,0.8866,0.9433,0.9742,0.9948,0.9948,1.0
cora_tagcn_clean_pcs,0.2732,0.4691,0.6649,0.799,0.8969,0.9536,0.9794,0.9948,0.9948,1.0
cora_tagcn_clean_entropy,0.0979,0.1804,0.2887,0.4124,0.5103,0.6031,0.6959,0.7938,0.9021,1.0
cora_graphsage_clean_dnn,0.5161,0.7016,0.75,0.7823,0.8145,0.8468,0.8629,0.8952,0.9758,1.0
cora_graphsage_clean_lgb,0.5161,0.7097,0.75,0.7903,0.8468,0.871,0.9355,0.9355,0.9839,1.0
cora_graphsage_clean_xgb,0.5161,0.6935,0.7097,0.75,0.8145,0.8387,0.8871,0.9274,0.9597,1.0
cora_graphsage_clean_rf,0.5323,0.7419,0.75,0.8065,0.8548,0.8871,0.9194,0.9435,0.9758,1.0
cora_graphsage_clean_lr,0.5323,0.7258,0.7419,0.7742,0.8226,0.8629,0.9355,0.9677,0.9758,1.0
cora_graphsage_clean_mutation,0.5161,0.6935,0.75,0.8065,0.8306,0.871,0.8952,0.9435,0.9677,1.0
cora_graphsage_clean_margin,0.371,0.621,0.7661,0.8387,0.8871,0.9274,0.9516,0.9758,0.9839,1.0
cora_graphsage_clean_deepGini,0.3226,0.4677,0.6452,0.75,0.8226,0.8548,0.9274,0.9435,0.9839,1.0
cora_graphsage_clean_leastConfidence,0.3548,0.5968,0.75,0.871,0.9113,0.9435,0.9597,0.9677,0.9839,1.0
cora_graphsage_clean_random,0.129,0.2016,0.2742,0.371,0.4516,0.5726,0.7097,0.8387,0.9435,1.0
cora_graphsage_clean_vanillasoftmax,0.3548,0.5968,0.75,0.871,0.9113,0.9435,0.9597,0.9677,0.9839,1.0
cora_graphsage_clean_pcs,0.371,0.621,0.7661,0.8387,0.8871,0.9274,0.9516,0.9758,0.9839,1.0
cora_graphsage_clean_entropy,0.0968,0.1694,0.2661,0.3952,0.5323,0.621,0.7581,0.8226,0.9274,1.0
