pubmed_gcn_clean_dnn,0.3888,0.6526,0.7038,0.7445,0.7852,0.8199,0.8583,0.8968,0.9344,1.0
pubmed_gcn_clean_lgb,0.3919,0.6503,0.7249,0.7619,0.8078,0.8425,0.8794,0.9171,0.9457,1.0
pubmed_gcn_clean_xgb,0.3836,0.6436,0.7212,0.7566,0.7958,0.8372,0.8734,0.9111,0.9382,1.0
pubmed_gcn_clean_rf,0.3904,0.6503,0.7234,0.7634,0.798,0.8417,0.8787,0.9179,0.9457,1.0
pubmed_gcn_clean_lr,0.3851,0.6496,0.7272,0.7611,0.795,0.8402,0.8772,0.9141,0.942,1.0
pubmed_gcn_clean_mutation,0.3715,0.6292,0.7287,0.7656,0.8093,0.8455,0.8817,0.9239,0.9488,1.0
pubmed_gcn_clean_margin,0.2193,0.3979,0.5456,0.6684,0.746,0.8101,0.8553,0.8968,0.9427,1.0
pubmed_gcn_clean_deepGini,0.1989,0.3497,0.4989,0.5976,0.6767,0.7589,0.8297,0.902,0.9555,1.0
pubmed_gcn_clean_leastConfidence,0.2148,0.376,0.5268,0.6654,0.7619,0.8327,0.8847,0.9179,0.9563,1.0
pubmed_gcn_clean_random,0.1047,0.202,0.2984,0.3964,0.4974,0.5983,0.6963,0.8071,0.9201,1.0
pubmed_gcn_clean_vanillasoftmax,0.2148,0.376,0.5268,0.6654,0.7619,0.8327,0.8847,0.9179,0.9563,1.0
pubmed_gcn_clean_pcs,0.2193,0.3979,0.5456,0.6684,0.746,0.8101,0.8553,0.8968,0.9427,1.0
pubmed_gcn_clean_entropy,0.1017,0.1989,0.2954,0.3956,0.4913,0.5863,0.6858,0.7905,0.899,1.0
pubmed_gat_clean_dnn,0.3556,0.6572,0.7282,0.76,0.8005,0.8425,0.8966,0.9304,0.9601,1.0
pubmed_gat_clean_lgb,0.3712,0.6599,0.7654,0.8059,0.8418,0.8844,0.927,0.9594,0.9851,1.0
pubmed_gat_clean_xgb,0.3671,0.6531,0.7573,0.8019,0.8411,0.881,0.9155,0.95,0.9817,1.0
pubmed_gat_clean_rf,0.3651,0.6579,0.7613,0.8134,0.8472,0.8918,0.9256,0.9588,0.9797,1.0
pubmed_gat_clean_lr,0.3536,0.6484,0.739,0.7843,0.8316,0.8668,0.9087,0.9378,0.9743,1.0
pubmed_gat_clean_mutation,0.3408,0.6051,0.6971,0.7525,0.8134,0.854,0.8925,0.927,0.9554,1.0
pubmed_gat_clean_margin,0.2279,0.3949,0.5348,0.6586,0.7492,0.8208,0.8763,0.9162,0.9506,1.0
pubmed_gat_clean_deepGini,0.2055,0.3644,0.5206,0.6349,0.7282,0.8046,0.8722,0.9412,0.977,1.0
pubmed_gat_clean_leastConfidence,0.2252,0.3867,0.5436,0.668,0.7782,0.8546,0.9067,0.9479,0.9736,1.0
pubmed_gat_clean_random,0.0913,0.1886,0.284,0.3753,0.4706,0.5808,0.6849,0.7897,0.9053,1.0
pubmed_gat_clean_vanillasoftmax,0.2252,0.3867,0.5436,0.668,0.7782,0.8546,0.9067,0.9479,0.9736,1.0
pubmed_gat_clean_pcs,0.2279,0.3949,0.5348,0.6586,0.7492,0.8208,0.8763,0.9162,0.9506,1.0
pubmed_gat_clean_entropy,0.1082,0.2076,0.307,0.4023,0.4976,0.5923,0.6937,0.7972,0.904,1.0
pubmed_tagcn_clean_dnn,0.424,0.5902,0.6544,0.7012,0.7437,0.7763,0.8406,0.884,0.9382,0.9992
pubmed_tagcn_clean_lgb,0.4199,0.6202,0.7145,0.7855,0.8531,0.8998,0.9407,0.9658,0.9866,0.9992
pubmed_tagcn_clean_xgb,0.419,0.626,0.7129,0.7821,0.8464,0.8932,0.9215,0.9633,0.9883,0.9992
pubmed_tagcn_clean_rf,0.4098,0.6202,0.7245,0.7888,0.8397,0.8815,0.919,0.9533,0.98,0.9992
pubmed_tagcn_clean_lr,0.419,0.6018,0.6803,0.7629,0.8247,0.8848,0.919,0.9499,0.9791,0.9992
pubmed_tagcn_clean_mutation,0.3848,0.5334,0.6043,0.717,0.7763,0.8306,0.8689,0.9057,0.9416,0.9992
pubmed_tagcn_clean_margin,0.2387,0.4124,0.5701,0.6511,0.7504,0.8189,0.8648,0.9032,0.9524,0.9992
pubmed_tagcn_clean_deepGini,0.227,0.3731,0.4725,0.5518,0.6311,0.7229,0.808,0.884,0.9508,0.9992
pubmed_tagcn_clean_leastConfidence,0.2404,0.4249,0.5668,0.6653,0.7479,0.8055,0.8598,0.909,0.9558,0.9992
pubmed_tagcn_clean_random,0.106,0.2104,0.3172,0.4065,0.4891,0.5893,0.6995,0.7905,0.8982,0.9992
pubmed_tagcn_clean_vanillasoftmax,0.2404,0.4249,0.5668,0.6653,0.7479,0.8055,0.8598,0.909,0.9558,0.9992
pubmed_tagcn_clean_pcs,0.2387,0.4124,0.5701,0.6511,0.7504,0.8189,0.8648,0.9032,0.9524,0.9992
pubmed_tagcn_clean_entropy,0.1127,0.2078,0.2988,0.3957,0.4841,0.5851,0.6853,0.7896,0.8957,0.9992
pubmed_graphsage_clean_dnn,0.4161,0.6724,0.7174,0.7609,0.8084,0.8468,0.8894,0.9197,0.9459,0.9992
pubmed_graphsage_clean_lgb,0.4226,0.688,0.7609,0.8043,0.8477,0.8894,0.9214,0.9509,0.9779,0.9992
pubmed_graphsage_clean_xgb,0.4218,0.6839,0.7477,0.7952,0.8378,0.8804,0.914,0.9353,0.9631,0.9992
pubmed_graphsage_clean_rf,0.4226,0.6847,0.7469,0.7912,0.8305,0.8747,0.9124,0.9361,0.9672,0.9992
pubmed_graphsage_clean_lr,0.4201,0.674,0.7363,0.7854,0.8313,0.8763,0.9058,0.9328,0.9656,0.9992
pubmed_graphsage_clean_mutation,0.4087,0.6241,0.6945,0.7486,0.8034,0.8444,0.8755,0.9115,0.9533,0.9992
pubmed_graphsage_clean_margin,0.2375,0.4169,0.5758,0.6781,0.7723,0.8444,0.8894,0.9214,0.9664,0.9992
pubmed_graphsage_clean_deepGini,0.2383,0.3939,0.4881,0.5758,0.6601,0.7437,0.8288,0.9083,0.9599,0.9992
pubmed_graphsage_clean_leastConfidence,0.2498,0.4267,0.5815,0.6953,0.7813,0.846,0.8952,0.9271,0.9648,0.9992
pubmed_graphsage_clean_random,0.0893,0.1908,0.3006,0.3956,0.4963,0.5979,0.6921,0.7993,0.9042,0.9992
pubmed_graphsage_clean_vanillasoftmax,0.2498,0.4267,0.5815,0.6953,0.7813,0.846,0.8952,0.9271,0.9648,0.9992
pubmed_graphsage_clean_pcs,0.2375,0.4169,0.5758,0.6781,0.7723,0.8444,0.8894,0.9214,0.9664,0.9992
pubmed_graphsage_clean_entropy,0.1114,0.2113,0.3079,0.4021,0.4947,0.5946,0.6921,0.792,0.9025,0.9992
