cora_gcn_clean_dnn,0.2483,0.5099,0.7517,0.9106,0.9437,0.9536,0.957,0.9702,0.9702,1.0
cora_gcn_clean_lgb,0.2517,0.5132,0.755,0.9106,0.9404,0.9536,0.9603,0.9735,0.9735,1.0
cora_gcn_clean_xgb,0.2517,0.5099,0.755,0.9139,0.9404,0.957,0.9636,0.9768,0.9768,1.0
cora_gcn_clean_rf,0.2583,0.5199,0.7649,0.904,0.9536,0.9669,0.9768,0.9801,0.9801,1.0
cora_gcn_clean_lr,0.2483,0.5132,0.7583,0.9172,0.9338,0.9437,0.9503,0.9603,0.9636,1.0
cora_gcn_clean_mutation,0.2517,0.5132,0.7649,0.9205,0.957,0.9669,0.9768,0.9834,0.9834,1.0
cora_gcn_clean_margin,0.1954,0.3775,0.5497,0.702,0.8212,0.9007,0.9669,0.9934,0.9967,1.0
cora_gcn_clean_deepGini,0.2351,0.4371,0.606,0.7583,0.8278,0.8841,0.9272,0.9702,0.9868,1.0
cora_gcn_clean_leastConfidence,0.2285,0.4404,0.606,0.755,0.8576,0.9106,0.9603,0.9868,0.9934,1.0
cora_gcn_clean_random,0.0993,0.1887,0.2848,0.3874,0.4702,0.5762,0.6589,0.755,0.8841,1.0
cora_gcn_clean_vanillasoftmax,0.2285,0.4404,0.606,0.755,0.8576,0.9106,0.9603,0.9868,0.9934,1.0
cora_gcn_clean_pcs,0.1954,0.3775,0.5497,0.702,0.8212,0.9007,0.9669,0.9934,0.9967,1.0
cora_gcn_clean_entropy,0.0927,0.1954,0.2914,0.4172,0.5132,0.6126,0.7086,0.798,0.9106,1.0
cora_gat_clean_dnn,0.3772,0.7186,0.7665,0.7665,0.7904,0.8144,0.8323,0.8383,0.8922,1.0
cora_gat_clean_lgb,0.4311,0.7006,0.8263,0.8323,0.8383,0.8563,0.8922,0.9461,0.9641,1.0
cora_gat_clean_xgb,0.3653,0.7126,0.8323,0.8503,0.8563,0.8802,0.8922,0.9102,0.9281,1.0
cora_gat_clean_rf,0.4192,0.7186,0.8623,0.8922,0.9042,0.9222,0.9222,0.9641,0.976,1.0
cora_gat_clean_lr,0.3533,0.7126,0.8084,0.8084,0.8204,0.8383,0.8563,0.8623,0.8862,1.0
cora_gat_clean_mutation,0.4551,0.7545,0.8922,0.9222,0.9461,0.9521,0.976,0.976,0.988,1.0
cora_gat_clean_margin,0.2874,0.5269,0.7246,0.8084,0.8922,0.9281,0.9701,0.988,0.994,1.0
