pubmed_gcn_clean_dnn,0.3568,0.6529,0.7423,0.7772,0.8156,0.852,0.8862,0.9204,0.9483,1.0
pubmed_gcn_clean_lgb,0.3687,0.6592,0.7493,0.7821,0.8191,0.8541,0.889,0.9239,0.9511,1.0
pubmed_gcn_clean_xgb,0.3547,0.6522,0.7437,0.7814,0.817,0.852,0.8869,0.9218,0.9497,1.0
pubmed_gcn_clean_rf,0.3687,0.6508,0.75,0.7863,0.8247,0.8589,0.8939,0.9274,0.9553,1.0
pubmed_gcn_clean_lr,0.3645,0.655,0.7402,0.7765,0.8149,0.8492,0.8841,0.919,0.9476,1.0
pubmed_gcn_clean_mutation,0.3652,0.6201,0.7465,0.7863,0.8247,0.8603,0.8953,0.9274,0.9602,1.0
pubmed_gcn_clean_margin,0.1941,0.3771,0.5175,0.6557,0.7709,0.852,0.9001,0.9378,0.9742,1.0
pubmed_gcn_clean_deepGini,0.2158,0.3764,0.4867,0.5908,0.6739,0.7612,0.8282,0.8869,0.9392,1.0
pubmed_gcn_clean_leastConfidence,0.2144,0.3687,0.514,0.6599,0.764,0.8338,0.8799,0.9232,0.9609,1.0
pubmed_gcn_clean_random,0.1068,0.1955,0.3024,0.4057,0.5098,0.6041,0.7004,0.8094,0.9057,1.0
pubmed_gcn_clean_vanillasoftmax,0.2144,0.3687,0.514,0.6599,0.764,0.8338,0.8799,0.9232,0.9609,1.0
pubmed_gcn_clean_pcs,0.1941,0.3771,0.5175,0.6557,0.7709,0.852,0.9001,0.9378,0.9742,1.0
pubmed_gcn_clean_entropy,0.0999,0.1955,0.2905,0.3939,0.4902,0.581,0.6837,0.794,0.8994,1.0
pubmed_gat_clean_dnn,0.3555,0.6555,0.7296,0.768,0.8161,0.8449,0.8813,0.9293,0.9547,1.0
pubmed_gat_clean_lgb,0.372,0.6561,0.7591,0.8161,0.8442,0.8861,0.9259,0.9568,0.9842,1.0
pubmed_gat_clean_xgb,0.3686,0.6534,0.7474,0.8065,0.838,0.8737,0.9163,0.9458,0.9739,1.0
pubmed_gat_clean_rf,0.3741,0.6568,0.7522,0.8106,0.8415,0.8819,0.9259,0.9554,0.9842,1.0
pubmed_gat_clean_lr,0.3624,0.641,0.7358,0.8044,0.8421,0.8813,0.9204,0.9506,0.976,1.0
pubmed_gat_clean_mutation,0.3397,0.6026,0.6884,0.7474,0.814,0.8552,0.8881,0.9224,0.9602,1.0
pubmed_gat_clean_margin,0.2121,0.3898,0.5161,0.6287,0.7316,0.8099,0.8737,0.919,0.9492,1.0
pubmed_gat_clean_deepGini,0.1881,0.313,0.4502,0.5786,0.685,0.7783,0.8655,0.9272,0.9616,1.0
pubmed_gat_clean_leastConfidence,0.2018,0.3404,0.4921,0.6218,0.7385,0.8325,0.8874,0.9252,0.9568,1.0
pubmed_gat_clean_random,0.1016,0.199,0.3013,0.3974,0.5031,0.6005,0.6911,0.8016,0.9019,1.0
pubmed_gat_clean_vanillasoftmax,0.2018,0.3404,0.4921,0.6218,0.7385,0.8325,0.8874,0.9252,0.9568,1.0
pubmed_gat_clean_pcs,0.2121,0.3898,0.5161,0.6287,0.7316,0.8099,0.8737,0.919,0.9492,1.0
pubmed_gat_clean_entropy,0.0981,0.1956,0.2917,0.3919,0.4804,0.58,0.6857,0.7927,0.9025,1.0
