citeseer_gcn_clean_dnn,0.2032,0.4385,0.6283,0.762,0.7941,0.8449,0.877,0.9037,0.9358,0.9973
citeseer_gcn_clean_lgb,0.2273,0.4679,0.615,0.7701,0.8128,0.8503,0.885,0.9144,0.9465,0.9973
citeseer_gcn_clean_xgb,0.2246,0.4626,0.607,0.7701,0.8102,0.8476,0.885,0.9171,0.9519,0.9973
citeseer_gcn_clean_rf,0.2246,0.4652,0.623,0.7701,0.8155,0.8503,0.8984,0.9198,0.9545,0.9973
citeseer_gcn_clean_lr,0.2139,0.4519,0.6283,0.7594,0.8021,0.8262,0.8663,0.9037,0.9385,0.9973
citeseer_gcn_clean_mutation,0.2246,0.4626,0.6471,0.7701,0.8182,0.8636,0.8957,0.9278,0.9706,0.9973
citeseer_gcn_clean_margin,0.1845,0.3636,0.5481,0.6845,0.7701,0.8289,0.8636,0.9011,0.9599,0.9973
citeseer_gcn_clean_deepGini,0.1578,0.2995,0.4465,0.5561,0.6711,0.7594,0.8396,0.9011,0.9492,0.9973
citeseer_gcn_clean_leastConfidence,0.2005,0.4037,0.5481,0.6524,0.7433,0.8209,0.861,0.9118,0.9679,0.9973
citeseer_gcn_clean_random,0.0989,0.2086,0.3075,0.4171,0.5134,0.6096,0.7032,0.8021,0.893,0.9973
citeseer_gcn_clean_vanillasoftmax,0.2005,0.4037,0.5481,0.6524,0.7433,0.8209,0.861,0.9118,0.9679,0.9973
citeseer_gcn_clean_pcs,0.1845,0.3636,0.5481,0.6845,0.7701,0.8289,0.8636,0.9011,0.9599,0.9973
citeseer_gcn_clean_entropy,0.1176,0.2032,0.3209,0.4198,0.516,0.5936,0.6925,0.7781,0.8877,0.9973
citeseer_gat_clean_dnn,0.2542,0.4534,0.5763,0.6314,0.6653,0.6992,0.7373,0.7754,0.8559,0.9958
citeseer_gat_clean_lgb,0.2415,0.4576,0.6314,0.6992,0.7458,0.7712,0.8093,0.8559,0.8941,0.9958
