lastfm_gcn_clean_dnn,0.3521,0.6992,0.8926,0.9256,0.9405,0.9653,0.9736,0.9835,0.9901,1.0
lastfm_gcn_clean_lgb,0.3669,0.7273,0.8826,0.9041,0.9289,0.9405,0.9587,0.9736,0.9884,1.0
lastfm_gcn_clean_rf,0.3769,0.7322,0.8843,0.924,0.9306,0.9471,0.962,0.9835,0.9934,1.0
lastfm_gcn_clean_lr,0.3669,0.724,0.8645,0.8942,0.9157,0.9256,0.9372,0.9636,0.9802,1.0
lastfm_gcn_clean_mutation,0.3736,0.6579,0.7488,0.7884,0.8529,0.8909,0.9256,0.9537,0.9752,1.0
lastfm_gcn_clean_margin,0.2579,0.5008,0.6893,0.8116,0.8777,0.924,0.9521,0.9802,0.9934,1.0
lastfm_gcn_clean_deepGini,0.2165,0.3934,0.5471,0.6711,0.8033,0.8843,0.9322,0.9603,0.9868,1.0
lastfm_gcn_clean_leastConfidence,0.2545,0.4612,0.6298,0.7736,0.8612,0.9273,0.9587,0.9785,0.9917,1.0
lastfm_gcn_clean_random,0.114,0.2264,0.314,0.4314,0.5355,0.6248,0.7256,0.8017,0.8942,1.0
lastfm_gcn_dice_dnn,0.3199,0.6306,0.8315,0.8578,0.8934,0.915,0.932,0.9583,0.9861,1.0
lastfm_gcn_dice_lgb,0.3478,0.6677,0.8501,0.8887,0.9227,0.9505,0.9753,0.983,0.9954,1.0
lastfm_gcn_dice_rf,0.3478,0.6754,0.8563,0.9011,0.9243,0.9536,0.966,0.9768,0.9876,1.0
lastfm_gcn_dice_lr,0.3277,0.6553,0.8253,0.8624,0.898,0.915,0.9382,0.9629,0.983,1.0
lastfm_gcn_dice_mutation,0.3478,0.6059,0.7218,0.762,0.8377,0.8717,0.9165,0.9459,0.9691,1.0
lastfm_gcn_dice_margin,0.2334,0.456,0.6569,0.7913,0.8748,0.9227,0.9552,0.9799,0.9923,1.0
lastfm_gcn_dice_deepGini,0.2195,0.3972,0.544,0.6584,0.7697,0.8671,0.9304,0.9614,0.9845,1.0
lastfm_gcn_dice_leastConfidence,0.2349,0.4436,0.6074,0.7496,0.8408,0.9258,0.9598,0.9799,0.9923,1.0
lastfm_gcn_dice_random,0.0943,0.1978,0.2983,0.3941,0.49,0.6012,0.6801,0.7898,0.9011,1.0
lastfm_gcn_nodeembeddingattack_add_dnn,0.326,0.6599,0.8511,0.8981,0.9169,0.931,0.9451,0.9639,0.9781,1.0
lastfm_gcn_nodeembeddingattack_add_lgb,0.3448,0.6755,0.8668,0.906,0.9357,0.9577,0.9749,0.9796,0.9937,1.0
lastfm_gcn_nodeembeddingattack_add_rf,0.3558,0.6881,0.8746,0.9091,0.9357,0.9608,0.9781,0.9906,0.9953,1.0
lastfm_gcn_nodeembeddingattack_add_lr,0.3354,0.6787,0.8417,0.8871,0.9138,0.9436,0.9545,0.9749,0.9937,1.0
lastfm_gcn_nodeembeddingattack_add_mutation,0.3542,0.627,0.7194,0.7524,0.8354,0.8715,0.9185,0.9498,0.9765,1.0
lastfm_gcn_nodeembeddingattack_add_margin,0.2633,0.4828,0.6661,0.8072,0.8809,0.9216,0.9498,0.9781,0.9937,1.0
lastfm_gcn_nodeembeddingattack_add_deepGini,0.2304,0.3903,0.5282,0.6708,0.7837,0.8636,0.9248,0.9608,0.9843,1.0
lastfm_gcn_nodeembeddingattack_add_leastConfidence,0.2571,0.4687,0.6301,0.7539,0.8464,0.9279,0.9545,0.9765,0.9922,1.0
lastfm_gcn_nodeembeddingattack_add_random,0.1082,0.1912,0.2884,0.3887,0.4828,0.5956,0.685,0.7884,0.8981,1.0
lastfm_gcn_nodeembeddingattack_remove_dnn,0.3518,0.7003,0.8436,0.8811,0.9088,0.9365,0.956,0.9707,0.9919,1.0
lastfm_gcn_nodeembeddingattack_remove_lgb,0.3599,0.7101,0.8616,0.9039,0.9267,0.9511,0.9593,0.9772,0.9886,1.0
lastfm_gcn_nodeembeddingattack_remove_rf,0.3632,0.7166,0.8599,0.8925,0.9235,0.9528,0.9707,0.9788,0.9886,1.0
lastfm_gcn_nodeembeddingattack_remove_lr,0.3534,0.7068,0.829,0.873,0.9023,0.9153,0.9463,0.9625,0.9788,1.0
lastfm_gcn_nodeembeddingattack_remove_mutation,0.3681,0.645,0.7362,0.7769,0.8485,0.8762,0.9202,0.9479,0.9756,1.0
lastfm_gcn_nodeembeddingattack_remove_margin,0.2573,0.4919,0.6775,0.8029,0.8681,0.9137,0.9479,0.9756,0.9902,1.0
lastfm_gcn_nodeembeddingattack_remove_deepGini,0.2313,0.3958,0.5228,0.645,0.7622,0.8599,0.9235,0.9577,0.987,1.0
lastfm_gcn_nodeembeddingattack_remove_leastConfidence,0.2443,0.4691,0.6221,0.7557,0.842,0.9251,0.9577,0.9756,0.9919,1.0
lastfm_gcn_nodeembeddingattack_remove_random,0.0831,0.1889,0.2866,0.3876,0.4788,0.6059,0.7052,0.8127,0.9121,1.0
lastfm_gcn_pgdattack_dnn,0.3561,0.7221,0.822,0.8519,0.8785,0.9018,0.9185,0.9584,0.9867,1.0
lastfm_gcn_pgdattack_lgb,0.376,0.7288,0.8536,0.8952,0.9285,0.9468,0.9684,0.9867,0.995,1.0
lastfm_gcn_pgdattack_rf,0.3777,0.7238,0.8586,0.8935,0.9285,0.9534,0.9767,0.9917,0.9967,1.0
lastfm_gcn_pgdattack_lr,0.371,0.7271,0.8319,0.8669,0.8852,0.9085,0.9401,0.9651,0.98,1.0
