pubmed_gcn_clean_dnn,0.2576,0.5105,0.7619,0.8555,0.8731,0.8931,0.9073,0.9463,0.9653,1.0
pubmed_gcn_clean_lgb,0.2785,0.539,0.7619,0.8712,0.914,0.9373,0.9567,0.9724,0.9895,1.0
pubmed_gcn_clean_rf,0.2761,0.5394,0.7567,0.8607,0.9144,0.9358,0.9534,0.9686,0.9862,1.0
pubmed_gcn_clean_lr,0.2728,0.5318,0.7552,0.8603,0.8997,0.9202,0.9382,0.9596,0.9796,1.0
pubmed_gcn_clean_mutation,0.2662,0.5285,0.7319,0.8569,0.8997,0.9263,0.9444,0.961,0.9843,1.0
pubmed_gcn_clean_margin,0.1426,0.2828,0.4206,0.5485,0.664,0.7581,0.8332,0.8902,0.942,1.0
pubmed_gcn_clean_deepGini,0.2757,0.4976,0.6288,0.6987,0.7567,0.8094,0.8617,0.9183,0.9648,1.0
pubmed_gcn_clean_leastConfidence,0.2709,0.4886,0.6288,0.7338,0.8099,0.8531,0.8893,0.9244,0.9663,1.0
pubmed_gcn_clean_random,0.1017,0.2077,0.3113,0.413,0.5052,0.6041,0.6982,0.7899,0.8931,1.0
pubmed_gcn_dice_dnn,0.2392,0.4739,0.6959,0.805,0.8405,0.8775,0.8914,0.9257,0.9613,1.0
pubmed_gcn_dice_lgb,0.2599,0.4995,0.7054,0.8234,0.8802,0.9216,0.9541,0.9689,0.9842,1.0
pubmed_gcn_dice_rf,0.2577,0.4991,0.686,0.8203,0.8775,0.9149,0.9423,0.9572,0.9739,1.0
pubmed_gcn_dice_lr,0.2495,0.4856,0.6829,0.809,0.8604,0.9,0.9351,0.9604,0.9757,1.0
pubmed_gcn_dice_mutation,0.2514,0.4914,0.6694,0.8027,0.8604,0.8982,0.9234,0.9572,0.9829,1.0
pubmed_gcn_dice_margin,0.1455,0.2757,0.4,0.5207,0.6347,0.7243,0.8077,0.8802,0.9378,1.0
pubmed_gcn_dice_deepGini,0.2509,0.4482,0.5716,0.6455,0.709,0.7689,0.8329,0.9041,0.9599,1.0
pubmed_gcn_dice_leastConfidence,0.2464,0.4356,0.568,0.6743,0.7505,0.8117,0.8554,0.9122,0.9608,1.0
pubmed_gcn_dice_random,0.0901,0.1797,0.2869,0.3797,0.4937,0.5932,0.6982,0.7937,0.8964,1.0
pubmed_gcn_nodeembeddingattack_add_dnn,0.2386,0.4786,0.7144,0.8395,0.8593,0.8791,0.9007,0.9431,0.9671,1.0
pubmed_gcn_nodeembeddingattack_add_lgb,0.2739,0.5313,0.7496,0.8584,0.8969,0.9304,0.9572,0.9722,0.9859,1.0
pubmed_gcn_nodeembeddingattack_add_rf,0.2706,0.5275,0.7431,0.8518,0.8988,0.9256,0.9473,0.96,0.9779,1.0
pubmed_gcn_nodeembeddingattack_add_lr,0.2664,0.52,0.736,0.8391,0.8828,0.9111,0.9351,0.9591,0.9741,1.0
pubmed_gcn_nodeembeddingattack_add_mutation,0.2649,0.52,0.7238,0.8433,0.8791,0.8998,0.9233,0.9605,0.9854,1.0
pubmed_gcn_nodeembeddingattack_add_margin,0.1454,0.2833,0.4165,0.5464,0.6536,0.7431,0.8259,0.8852,0.9393,1.0
pubmed_gcn_nodeembeddingattack_add_deepGini,0.2701,0.4833,0.6042,0.6791,0.7332,0.7929,0.8513,0.9115,0.9624,1.0
pubmed_gcn_nodeembeddingattack_add_leastConfidence,0.2659,0.4734,0.6028,0.7092,0.7746,0.832,0.8739,0.9153,0.9652,1.0
pubmed_gcn_nodeembeddingattack_add_random,0.112,0.2024,0.3045,0.4075,0.5238,0.6179,0.7144,0.8104,0.8979,1.0
pubmed_gcn_nodeembeddingattack_remove_dnn,0.2458,0.4993,0.7423,0.834,0.8612,0.8792,0.8944,0.9249,0.9505,1.0
pubmed_gcn_nodeembeddingattack_remove_lgb,0.2758,0.5364,0.7599,0.8616,0.9054,0.9372,0.9582,0.9724,0.9867,1.0
pubmed_gcn_nodeembeddingattack_remove_rf,0.2748,0.5345,0.7508,0.8564,0.9054,0.9315,0.9567,0.9677,0.9853,1.0
pubmed_gcn_nodeembeddingattack_remove_lr,0.2696,0.5278,0.7427,0.8493,0.8925,0.9168,0.9396,0.9596,0.9796,1.0
pubmed_gcn_nodeembeddingattack_remove_mutation,0.2663,0.5273,0.729,0.8483,0.8835,0.9054,0.9344,0.9643,0.9853,1.0
pubmed_gcn_nodeembeddingattack_remove_margin,0.1469,0.2858,0.4199,0.554,0.6624,0.7494,0.8193,0.8811,0.9415,1.0
pubmed_gcn_nodeembeddingattack_remove_deepGini,0.2715,0.4855,0.612,0.6824,0.7366,0.7955,0.8455,0.9092,0.9615,1.0
pubmed_gcn_nodeembeddingattack_remove_leastConfidence,0.2687,0.4769,0.6101,0.7161,0.7732,0.8279,0.873,0.9154,0.9658,1.0
pubmed_gcn_nodeembeddingattack_remove_random,0.098,0.1978,0.2943,0.3904,0.4931,0.5811,0.6838,0.7979,0.8954,1.0
pubmed_gcn_randomattack_add_dnn,0.2468,0.4918,0.7207,0.8365,0.8723,0.902,0.9208,0.94,0.9625,1.0
pubmed_gcn_randomattack_add_lgb,0.2637,0.5119,0.7239,0.8466,0.8965,0.9295,0.9528,0.9702,0.9863,1.0
pubmed_gcn_randomattack_add_rf,0.2619,0.5073,0.7147,0.8429,0.8924,0.9258,0.9501,0.9666,0.9808,1.0
pubmed_gcn_randomattack_add_lr,0.2564,0.5,0.7102,0.8365,0.8814,0.9139,0.9341,0.9574,0.973,1.0
pubmed_gcn_randomattack_add_mutation,0.2518,0.5009,0.701,0.8274,0.8755,0.9066,0.9295,0.9574,0.9826,1.0
pubmed_gcn_randomattack_add_margin,0.1442,0.2825,0.4029,0.5201,0.6364,0.7326,0.8068,0.8759,0.9354,1.0
pubmed_gcn_randomattack_add_deepGini,0.2541,0.4551,0.5774,0.6612,0.7276,0.7848,0.8526,0.9084,0.9625,1.0
pubmed_gcn_randomattack_add_leastConfidence,0.2486,0.4409,0.581,0.6886,0.7596,0.8246,0.8727,0.9135,0.9652,1.0
pubmed_gcn_randomattack_add_random,0.0984,0.201,0.3118,0.419,0.5188,0.6177,0.7134,0.8095,0.9066,1.0
pubmed_gcn_randomattack_flip_dnn,0.2408,0.482,0.7073,0.8234,0.8671,0.8962,0.9208,0.9481,0.9659,1.0
pubmed_gcn_randomattack_flip_lgb,0.2626,0.5066,0.7155,0.8371,0.8858,0.924,0.9508,0.964,0.9836,1.0
pubmed_gcn_randomattack_flip_rf,0.2599,0.5052,0.7101,0.8302,0.8858,0.9194,0.9472,0.9654,0.9818,1.0
pubmed_gcn_randomattack_flip_lr,0.2513,0.4957,0.701,0.822,0.8689,0.9076,0.9354,0.9554,0.9745,1.0
pubmed_gcn_randomattack_flip_mutation,0.2553,0.4939,0.6978,0.8257,0.8707,0.903,0.9267,0.9558,0.9795,1.0
pubmed_gcn_randomattack_flip_margin,0.1452,0.2804,0.3955,0.5189,0.635,0.7251,0.8061,0.8739,0.939,1.0
pubmed_gcn_randomattack_flip_deepGini,0.2553,0.4524,0.5694,0.6454,0.7164,0.7824,0.843,0.903,0.9622,1.0
pubmed_gcn_randomattack_flip_leastConfidence,0.2508,0.4365,0.5762,0.6791,0.7651,0.8179,0.8689,0.9135,0.9613,1.0
pubmed_gcn_randomattack_flip_random,0.0997,0.2003,0.2954,0.3951,0.4884,0.5904,0.695,0.7979,0.8953,1.0
pubmed_gcn_randomattack_remove_dnn,0.2542,0.5093,0.7468,0.8445,0.8808,0.9065,0.9208,0.9413,0.9647,1.0
